Year,State,Utility Name,Type,Residential,Commercial,Industrial,Total
2015,MO,Intercounty Electric Coop Assn,AC,0.38, , ,0.38
2015,CO,Intermountain Rural Elec Assn,AC,6.379,0.056,0,6.435
2015,IA,Interstate Power and Light Co,AC,6.799,16.057,0.585,23.441
2015,IA,Iowa Lakes Electric Coop,AC,0.083,0.19, ,0.273
2015,GA,Irwin Electric Membership Corp,AC,0.008,0.099, ,0.107
2015,MA,Town of Ipswich - (MA),AC,0.31, ,0.215,0.525
2015,MN,Itasca-Mantrap Co-op Electrical Assn,AC,0.039,0.005, ,0.044
2015,KY,Jackson Energy Coop Corp - (KY),AC,0.05, , ,0.05
2015,IN,Jackson County Rural E M C - (IN),AC,0.052, , ,0.052
2015,KY,Jackson Purchase Energy Corporation,AC,0.07,0.03, ,0.1
2015,FL,Beaches Energy Services,AC,0.362,0.074, ,0.436
2015,FL,JEA,AC,3.155,0.406,0,3.561
2015,IN,City of Jasper - (IN),AC,0.001, , ,0.001
2015,TX,"Jasper-Newton Elec Coop, Inc",AC,0.03, , ,0.03
2015,LA,"Jefferson Davis Elec Coop, Inc",AC,0.243, , ,0.243
2015,NM,"Jemez Mountains Elec Coop, Inc",AC,0.399,0.145,0,0.544
2015,NJ,Jersey Central Power & Lt Co,AC,127.497,172.176,13.337,313.01
2015,IL,Jo-Carroll Energy Coop Inc,AC,0.351,0.034, ,0.385
2015,IN,Johnson County Rural E M C,AC,0.032, , ,0.032
2015,NC,Jones-Onslow Elec Member Corp,AC,0.102, , ,0.102
2015,WI,Jump River Electric Coop Inc,AC,0.03, , ,0.03
2015,WI,Juneau Utility Comm,AC, ,0.005,0,0.005
2015,KY,Kenergy Corp,AC,0.065, , ,0.065
2015,MN,Kandiyohi Power Coop,AC,0.08, , ,0.08
2015,KS,City of Kansas City - (KS),AC,0.043,0.018, ,0.061
2015,KS,Kansas City Power & Light Co,AC,0.358,0.284, ,0.642
2015,MO,Kansas City Power & Light Co,AC,5.283,15.314, ,20.597
2015,KS,Kansas Gas & Electric Co,AC,0.378,0.167, ,0.545
2015,TX,Karnes Electric Coop Inc,AC,0.038,0.1, ,0.138
2015,KS,Kaw Valley Electric Coop Inc,AC,0.021, , ,0.021
2015,WI,City of Kaukauna,AC, ,0.003,0,0.003
2015,UT,Kaysville City Corporation,AC,0.412,0.06, ,0.472
2015,NE,KBR Rural Public Power District,AC,0.03, , ,0.03
2015,HI,Kauai Island Utility Cooperative,AC,11.666,6.405, ,18.071
2015,ME,Kennebunk Light & Power Dist,AC,0.173,0.028, ,0.201
2015,MO,City of Kennett - (MO),AC,0.007, , ,0.007
2015,KY,Kentucky Utilities Co,AC,0.64,0.148,0,0.788
2015,FL,City of Key West - (FL),AC,0.132,0.043, ,0.175
2015,KS,City of Kingman - (KS),AC,0.01, , ,0.01
2015,TN,Kingsport Power Co,AC,0.065,0.146, ,0.211
2015,MO,City of Kirkwood - (MO),AC,0.001, , ,0.001
2015,OK,"Kiwash Electric Coop, Inc",AC, , , ,0
2015,FL,Kissimmee Utility Authority,AC,0.231,0.054,0,0.285
2015,NM,"Kit Carson Electric Coop, Inc",AC,0.888,0.44, ,1.328
2015,WA,PUD No 1 of Klickitat County,AC,0.514,0.042, ,0.556
2015,IN,Kosciusko County Rural E M C,AC,0.052, , ,0.052
2015,ID,Kootenai Electric Cooperative,AC,0.075, , ,0.075
2015,MI,Village of L'Anse - (MI),AC,0.002, ,0,0.002
2015,CO,"La Plata Electric Assn, Inc",AC,3.651,0.715, ,4.366
2015,NE,McCook Public Power District,AC, , , ,0
2015,IN,Lagrange County Rural E M C,AC,0.005,0.018, ,0.023
2015,MN,City of Lake Crystal - (MN),AC,0.013, , ,0.013
2015,OK,"Lake Region Electric Coop, Inc - (OK)",AC,0.017,0,0,0.017
2015,MO,"Laclede Electric Coop, Inc",AC,0.132, , ,0.132
2015,WI,Lake Mills Light & Water,AC, ,0.01,0,0.01
2015,IA,City of Lake Mills,AC, ,0.016, ,0.016
2015,MN,Lake Region Electric Cooperative - (MN),AC,0.076, , ,0.076
2015,FL,City of Lakeland - (FL),AC,0.344,0.231, ,0.575
2015,GA,Southern Rivers Energy,AC,0.031,0,0,0.031
2015,OR,Lane Electric Coop Inc,AC,0.329,0.024, ,0.353
2015,MN,Lake Country Power,AC,0.166,0.036, ,0.202
2015,PA,Borough of Lansdale,AC,0.01,0.1, ,0.11
2015,MI,City of Lansing - (MI),AC,0.015,0.01, ,0.025
2015,CA,Lassen Municipal Utility District,AC,0.146,0.23,0,0.376
2015,KS,"Lane-Scott Electric Coop, Inc",AC,0.01, , ,0.01
2015,SC,"Laurens Electric Coop, Inc",AC,0.194,0.048, ,0.242
2015,OH,City of Lebanon - (OH),AC, ,0.065, ,0.065
2015,FL,"Lee County Electric Coop, Inc",AC,1.009,0.14, ,1.149
2015,FL,City of Leesburg - (FL),AC,0.103, , ,0.103
2015,UT,Lehi City Corporation,AC,0.407,0.05, ,0.457
2015,WA,PUD No 1 of Lewis County,AC,0.164,0.005, ,0.169
2015,MO,Lewis County Rural E C A,AC, , , ,0
2015,TX,"Lighthouse Electric Coop, Inc",AC, , , ,0
2015,NE,Lincoln Electric System,AC,0.201,0.065,0.007,0.273
2015,SC,Little River Electric Coop Inc,AC, ,0.007, ,0.007
2015,IA,Linn County REC,AC,0.271,0,0.195,0.466
2015,MA,Town of Littleton - (MA),AC,0.31,0.325,0.098,0.733
2015,CA,City of Lodi - (CA),AC,2.207,1.643, ,3.85
2015,WI,City of Lodi - (WV),AC,0.008, ,0,0.008
2015,UT,City of Logan - (UT),AC,0.643,0.101,0.06,0.804
2015,CA,City of Lompoc - (CA),AC,0.705,0.738, ,1.443
2015,NY,Long Island Power Authority,AC,128.5,30.7, ,159.2
2015,CO,City of Longmont,AC,0.328,0.107, ,0.435
2015,NM,Los Alamos County,AC,0.266,0,0,0.266
2015,CA,Los Angeles Department of Water & Power,AC,90.69,60.9, ,151.59
2015,LA,Entergy Louisiana LLC,AC,48.028,1.421, ,49.449
2015,KY,Louisville Gas & Electric Co,AC,0.712,0.325,0,1.037
2015,NE,Loup River Public Power Dist,AC, , ,0.058,0.058
2015,CO,City of Loveland - (CO),AC,0.147,0.002,0.102,0.251
2015,MT,"Lower Yellowstone R E A, Inc",AC, , , ,0
2015,ID,Lower Valley Energy Inc,AC,0.022, , ,0.022
2015,WY,Lower Valley Energy Inc,AC,0.218,0.203,0.213,0.634
2015,IA,Lyon Rural Electric Coop,AC,0.03, , ,0.03
2015,VT,Village of Ludlow - (VT),AC,0.01,0.15, ,0.16
2015,KS,"Lyon-Coffey Electric Coop, Inc",AC,0.027, , ,0.027
2015,MN,Lyon-Lincoln Electric Coop Inc,AC,0.026, , ,0.026
2015,SC,"Lynches River Elec Coop, Inc",AC,0.1, , ,0.1
2015,VT,Village of Lyndonville - (VT),AC,0.216,0.054, ,0.27
2015,MO,Macon Electric Coop,AC,0.045, , ,0.045
2015,NJ,Borough of Madison - (NJ),AC,0.07, , ,0.07
2015,WI,Madison Gas & Electric Co,AC,0.587,1.477,0,2.064
2015,TX,Magic Valley Electric Coop Inc,AC,0.046,0.02, ,0.066
2015,MS,Magnolia Electric Power Assn,AC, , , ,0
2015,WI,Manitowoc Public Utilities,AC,0.012,0,0,0.012
2015,MA,Town of Mansfield - (MA),AC, , , ,0
2015,OR,"Harney Electric Coop, Inc",AC,0.006, , ,0.006
2015,IA,City of Maquoketa - (IA),AC,0.01, ,0,0.01
2015,MA,City of Marblehead - (MA),AC,0.11, , ,0.11
2015,GA,City of Marietta - (GA),AC,0.005,0.1, ,0.105
2015,SC,"Marlboro Electric Coop, Inc",AC,0.003, , ,0.003
2015,MI,City of Marquette - (MI),AC,0.033,0.018, ,0.051
2015,MI,City of Marshall - (MI),AC, ,0.045, ,0.045
2015,MN,City of Marshall - (MN),AC,0,0.028,0,0.028
2015,MO,City of Marshall - (MO),AC,0.006, , ,0.006
2015,WI,City of Marshfield - (WI),AC,0.06,0.016, ,0.076
2015,IN,Marshall County Rural E M C,AC,0.05,0,0,0.05
2015,IA,Consumers Energy,AC,0.056, , ,0.056
2015,MA,Massachusetts Electric Co,AC,124.768,314.579, ,439.347
2015,NY,Town of Massena - (NY),AC,0.023, ,0.03,0.053
2015,AK,Matanuska Electric Assn Inc,AC,0.103,0.017,0,0.12
2015,HI,Maui Electric Co Ltd,AC,47.069,17.152, ,64.221
2015,MN,McLeod Cooperative Power Assn,AC,0.086, , ,0.086
2015,OR,City of McMinnville - (OR),AC, , , ,0
2015,KS,City of McPherson - (KS),AC,0.013, , ,0.013
2015,MN,Meeker Coop Light & Power Assn,AC,0.29, , ,0.29
2015,KY,Meade County Rural E C C,AC,0.045, , ,0.045
2015,VA,Mecklenburg Electric Cooperative,AC,0.06,0.028, ,0.088
2015,TX,"Medina Electric Coop, Inc",AC,0.254, , ,0.254
2015,WI,City of Menasha - (WI),AC, ,0.026,0,0.026
2015,ND,Nodak Electric Coop Inc,AC,0.014,0,0,0.014
2015,CA,Merced Irrigation District,AC,0.2,1, ,1.2
2015,IA,MidAmerican Energy Co,AC,0.816,1.126,0.06,2.002
2015,IL,MidAmerican Energy Co,AC,0.042,0.562, ,0.604
2015,AZ,City of Mesa - (AZ),AC,0.043,0.221, ,0.264
2015,MI,Midwest Energy Cooperative,AC,0.08, , ,0.08
2015,PA,Metropolitan Edison Co,AC,14.159,13.141,4.87,32.17
2015,IL,Menard Electric Coop,AC,0.048, , ,0.048
2015,IN,Miami-Cass County Rural E M C,AC,0.027, , ,0.027
2015,OR,"Midstate Electric Coop, Inc",AC,0.04,0.018, ,0.058
2015,IA,Midland Power Coop,AC,0.025, , ,0.025
2015,TX,Mid-South Electric Coop Assn,AC,0.103,0.018,0,0.121
2015,SC,Mid-Carolina Electric Coop Inc,AC,0.072,0.014, ,0.086
2015,MT,"Mid-Yellowstone Elec Coop, Inc",AC, , , ,0
2015,GA,Middle Georgia El Member Corp,AC,0.015,0.03, ,0.045
2015,MA,Town of Middleborough - (MA),AC,0.159, , ,0.159
2015,OH,"Midwest Electric, Inc",AC,0.032,0,0,0.032
2015,NE,Midwest Electric Member Corp,AC, , , ,0
2015,MN,Mille Lacs Energy Cooperative,AC,0.056,0.013, ,0.069
2015,OR,City of Milton-Freewater- (OR),AC,0.005, , ,0.005
2015,MN,"ALLETE, Inc.",AC,0.557,0.394,0.002,0.953
2015,MN,Minnesota Valley Electric Coop,AC,0.12, , ,0.12
2015,MT,"Missoula Electric Coop, Inc",AC,0.112,0.015,0,0.127
2015,MO,KCP&L Greater Missouri Operations Co.,AC,16.219,13.897,0.531,30.647
2015,GA,Mitchell Electric Member Corp,AC,0.022,0.105, ,0.127
2015,WA,Modern Electric Water Company,AC,0.022, , ,0.022
2015,CA,Modesto Irrigation District,AC,14.4,6.4,6.9,27.7
2015,OR,City of Monmouth - (OR),AC,0.01,0.075, ,0.085
2015,WV,Monongahela Power Co,AC,0.494,0.231, ,0.725
2015,IL,"Monroe County Elec Coop, Inc",AC,0.083, , ,0.083
2015,MT,NorthWestern Energy LLC - (MT),AC,4.151,2.117, ,6.268
2015,CO,Morgan County Rural Elec Assn,AC,0.098, , ,0.098
2015,CO,Moon Lake Electric Assn Inc,AC, ,0.1, ,0.1
2015,UT,Moon Lake Electric Assn Inc,AC,0.006,0.02, ,0.026
2015,MN,City of Mora - (MN),AC,0.016,0,0,0.016
2015,NM,Mora-San Miguel Elec Coop,AC,0.297,0.028, ,0.325
2015,AZ,Morenci Water and Electric,AC, ,0.033, ,0.033
2015,IN,South Central Indiana REMC,AC,0.245, , ,0.245
2015,VT,Village of Morrisville - (VT),AC,0.288,0.235, ,0.523
2015,OH,Consolidated Electric Coop Inc,AC,0.128,0.02, ,0.148
2015,IL,Mt Carmel Public Utility Co,AC,0.015,0.01,0,0.025
2015,WI,Village of Mt. Horeb - (WI),AC,0.031,0.036,0,0.067
2015,IA,City of Mt Pleasant - (IA),AC, ,0.073, ,0.073
2015,CO,"Mountain Parks Electric, Inc",AC,0.407, , ,0.407
2015,CO,"Mountain View Elec Assn, Inc",AC,2.14, , ,2.14
2015,NV,"Mt Wheeler Power, Inc",AC,0.017,0.111, ,0.128
2015,UT,City of Murray - (UT),AC,0.228,0.052, ,0.28
2015,WI,Village of Muscoda - (WI),AC, ,0.006,0,0.006
2015,MA,Nantucket Electric Co,AC,0.078,0.01, ,0.088
2015,IL,City of Naperville - (IL),AC,0.104,0.015, ,0.119
2015,OH,City of Napoleon - (OH),AC,0.015,0.013, ,0.028
2015,RI,The Narragansett Electric Co,AC,3.121,4.362, ,7.483
2015,IL,Norris Electric Coop,AC,0.44,0.25, ,0.69
2015,AZ,"Navopache Electric Coop, Inc",AC,1.273,0.253, ,1.526
2015,NM,"Navopache Electric Coop, Inc",AC,0.037, , ,0.037
2015,TX,"Navarro County Elec Coop, Inc",AC,3.65,0,0,3.65
2015,NE,City of Nebraska City,AC,0.003, , ,0.003
2015,NE,Nebraska Public Power District,AC,0.056,0.104, ,0.16
2015,SD,Nebraska Public Power District,AC, ,0.01, ,0.01
2015,MI,City of Negaunee,AC, ,0.01,0,0.01
2015,KS,"Nemaha-Marshall E C A, Inc",AC, , , ,0
2015,NV,Nevada Power Co,AC,87.703,20.565,10.525,118.793
2015,TX,City of New Braunfels - (TX),AC,0.078,0.011, ,0.089
2015,DE,New Castle Municipal Serv Comm,AC,0.016,0.225, ,0.241
2015,WI,Village of New Glarus - (WI),AC, ,0.017,0,0.017
2015,NH,New Hampshire Elec Coop Inc,AC,3.405,0.777,0.566,4.748
2015,WI,City of New Holstein - (WI),AC,0.028,0.005,0,0.033
2015,LA,Entergy New Orleans Inc,AC,33.478,0.887, ,34.365
2015,WI,City of New Richmond,AC, ,0.012,0,0.012
2015,FL,New Smyrna Beach City of,AC,0.095,0.02, ,0.115
2015,MN,New Ulm Public Utilities Comm,AC,0.004,0.039,0,0.043
2015,NY,New York State Elec & Gas Corp,AC,27.989,28.382,0,56.371
2015,DE,City of Newark - (DE),AC,0.107,0,0.073,0.18
2015,MO,"New-Mac Electric Coop, Inc",AC,0.13, , ,0.13
2015,NY,Niagara Mohawk Power Corp.,AC,64.39,60.31,7.51,132.21
2015,NE,Niobrara Valley El Member Corp,AC,0.008,0.01, ,0.018
2015,VA,Northern Virginia Elec Coop,AC,0.73,0.92, ,1.65
2015,IN,Noble County R E M C,AC,0.049,0.015, ,0.064
2015,KY,Nolin Rural Electric Coop Corp,AC,0.304, , ,0.304
2015,NE,Norris Public Power District,AC,0.123,0.003, ,0.126
2015,IA,Nishnabotna Valley R E C,AC,0.08,0,0,0.08
2015,AR,"North Arkansas Elec Coop, Inc",AC,0.204, , ,0.204
2015,MN,Nobles Cooperative Electric,AC,0.078, ,0.04,0.118
2015,MO,North Central MO Elec Coop Inc,AC,0.012, , ,0.012
2015,WI,North Central Power Co Inc,AC,0.041, , ,0.041
2015,NE,North Central Public Pwr Dist,AC, , , ,0
2015,OH,"North Western Elec Coop, Inc",AC, , , ,0
2015,AR,City of North Little Rock - (AR),AC,0.05,1.2, ,1.25
2015,MN,"North Star Electric Coop, Inc",AC,0.01, , ,0.01
2015,OK,Northeast Oklahoma Electric Co,AC,0.068,0.005,0,0.073
2015,NE,Northeast Nebraska P P D,AC, , , ,0
2015,IN,Northern Indiana Pub Serv Co,AC,0.307,0.514, ,0.821
2015,VA,"Northern Neck Elec Coop, Inc",AC,0.118,0.004, ,0.122
2015,MN,Northern States Power Co - Minnesota,AC,6.243,9.902,1.501,17.646
2015,LA,Northeast Louisiana Power Coop Inc.,AC,0.478,0.01, ,0.488
2015,OR,Northern Wasco County PUD,AC,0.026,0.103, ,0.129
2015,VT,Village of Northfield - (VT),AC,0.099, , ,0.099
2015,KS,Prairie Land Electric Coop Inc,AC,0.017, , ,0.017
2015,WI,Northwestern Wisconsin Elec Co,AC,0.117,0.022, ,0.139
2015,MI,City of Norway,AC,0.006,0.002,0,0.008
2015,CT,City of Norwich - (CT),AC,0.065,0.15,0,0.215
2015,OK,"Northfork Electric Coop, Inc",AC,0.045, , ,0.045
2015,GA,Ocmulgee Electric Member Corp,AC,0.01, , ,0.01
2015,WI,Oakdale Electric Coop,AC,0.065, , ,0.065
2015,OH,City of Oberlin - (OH),AC,0.01,0.136, ,0.146
2015,FL,City of Ocala,AC,0.115,0.791, ,0.906
2015,GA,Oconee Electric Member Corp,AC,0.008, , ,0.008
2015,OH,Ohio Edison Co,AC,2.215,11.849,0.04,14.104
2015,OH,Ohio Power Co,AC,4.368,15.345,1.17,20.883
2015,WA,"Ohop Mutual Light Company, Inc",AC,0.018, , ,0.018
2015,WA,PUD No 1 of Okanogan County,AC,0.168,0.098, ,0.266
2015,OK,Oklahoma Electric Coop Inc,AC,0.138, , ,0.138
2015,AR,Oklahoma Gas & Electric Co,AC,0.064,0.001, ,0.065
2015,OK,Oklahoma Gas & Electric Co,AC,0.772,0.226, ,0.998
2015,WA,"Okanogan County Elec Coop, Inc",AC,0.12, , ,0.12
2015,OR,"Oregon Trail El Cons Coop, Inc",AC,0.117,0.063, ,0.18
2015,NE,Omaha Public Power District,AC,0.21,0.033, ,0.243
2015,NY,Orange & Rockland Utils Inc,AC,22.415,9.331,2.36,34.106
2015,WA,Orcas Power & Light Coop,AC,0.93,0.23, ,1.16
2015,SC,"Tri-County Electric Coop, Inc",AC,0.039, , ,0.039
2015,MO,Osage Valley Elec Coop Assn,AC,0.265,0.04, ,0.305
2015,NM,Otero County Electric Coop Inc,AC,3.1,0.12, ,3.22
2015,KS,City of Ottawa - (KS),AC,0.003, , ,0.003
2015,MN,Otter Tail Power Co,AC,0.067,0.119, ,0.186
2015,ND,Otter Tail Power Co,AC,0.006,0.02, ,0.026
2015,SD,Otter Tail Power Co,AC, ,0.04, ,0.04
2015,NV,Overton Power District No 5,AC,0.311, ,0.024,0.335
2015,MN,City of Owatonna - (MN),AC,0.024, , ,0.024
2015,KY,Owen Electric Coop Inc,AC,0.22, , ,0.22
2015,MO,Ozark Border Electric Coop,AC,0.083,0.01, ,0.093
2015,MO,Ozark Electric Coop Inc - (MO),AC,0.297, , ,0.297
2015,AR,Ozarks Electric Coop Corp - (AR),AC,0.328,0.009, ,0.337
2015,WA,PUD No 2 of Pacific County,AC,0.05,0.012, ,0.062
2015,CA,Pacific Gas & Electric Co,AC,1057.875,371.304,343.038,1772.217
2015,CA,PacifiCorp,AC,1.463,1.458,0.587,3.508
2015,ID,PacifiCorp,AC,0.43,0.305,0,0.735
2015,OR,PacifiCorp,AC,16.394,19.935,2.697,39.026
2015,UT,PacifiCorp,AC,31.39,20.018,3.933,55.341
2015,WA,PacifiCorp,AC,2.11,1.244,0.026,3.38
2015,WY,PacifiCorp,AC,0.369,0.328,0,0.697
2015,AZ,Page Utility Enterprises,AC,0.018,0.034, ,0.052
2015,SC,Palmetto Electric Coop Inc,AC,0.083,0.027, ,0.11
2015,CA,City of Palo Alto - (CA),AC,3.259,4.143,0,7.402
2015,LA,"Panola-Harrison Elec Coop, Inc",AC,0.398,0.005, ,0.403
2015,NE,Panhandle Rural El Member Assn,AC,0,0.005, ,0.005
2015,MN,People's Cooperative Services,AC,0.282,0.334, ,0.616
2015,IN,Parke County Rural E M C,AC,0.086, , ,0.086
2015,MT,Park Electric Coop Inc,AC,0.104, , ,0.104
2015,WA,Parkland Light & Water Company,AC,0.002,0.007, ,0.009
2015,CA,City of Pasadena - (CA),AC,3.151,3.524, ,6.675
2015,RI,Pascoag Utility District,AC,0.015, , ,0.015
2015,SC,"Pee Dee Electric Coop, Inc",AC,0.016, , ,0.016
2015,MS,Pearl River Valley El Pwr Assn,AC,0.029,0,0,0.029
2015,OH,"Paulding-Putman Elec Coop, Inc",AC,0.04,0,0,0.04
2015,UT,Payson City Corporation,AC,0.1, , ,0.1
2015,MA,City of Peabody - (MA),AC,0.125,0.174, ,0.299
2015,FL,"Peace River Electric Coop, Inc",AC,0.538,0.025, ,0.563
2015,FL,Orlando Utilities Comm,AC,1.021,3.313, ,4.334
2015,WA,PUD No 2 of Grant County,AC,0.134,0.052, ,0.186
2015,TX,"Pedernales Electric Coop, Inc",AC,4.5,0.2,0,4.7
2015,WA,PUD No 1 of Pend Oreille County,AC,0.012,0,0,0.012
2015,WA,Peninsula Light Company,AC,0.389, , ,0.389
2015,PA,Pennsylvania Electric Co,AC,2.494,2.163,0,4.657
2015,PA,PPL Electric Utilities Corp,AC,21.823,45.671,9.192,76.686
2015,PA,Pennsylvania Power Co,AC,0.432,0.145,0.03,0.607
2015,IN,City of Peru - (IN),AC,0.035, , ,0.035
2015,AR,Petit Jean Electric Coop Corp,AC,0.049, , ,0.049
2015,PA,PECO Energy Co,AC,19.21,17.272,23.825,60.307
2015,NC,Piedmont Electric Member Corp,AC,0.363,0.017,0,0.38
2015,WI,Pierce-Pepin Coop Services,AC,0.25, , ,0.25
2015,PA,Pike County Light & Power Co,AC,0.021,0.021,0,0.042
2015,AZ,Electrical Dist No4 Pinal County,AC,0.136,0.03, ,0.166
2015,OH,"Pioneer Rural Elec Coop, Inc - (OH)",AC,0.117,0.016, ,0.133
2015,KS,"Pioneer Electric Coop, Inc - (KS)",AC, , , ,0
2015,MO,"Platte-Clay Electric Coop, Inc",AC,0.289, , ,0.289
2015,WI,City of Plymouth - (WI),AC,0.034,0.064,0,0.098
2015,LA,Pointe Coupee Elec Member Corp,AC,0.236,0.011, ,0.247
2015,NE,Polk County Rural Pub Pwr Dist,AC, , , ,0
2015,WA,City of Port Angeles - (WA),AC,0.086,0.01, ,0.096
2015,OR,Portland General Electric Co,AC,24.981,15.704,0,40.685
2015,CO,"Poudre Valley R  E  A, Inc",AC,1.422,0.12,0.02,1.562
2015,MD,The Potomac Edison Company,AC,17.058,8.827,8.857,34.742
2015,WV,The Potomac Edison Company,AC,1.577,0.124, ,1.701
2015,DC,Potomac Electric Power Co,AC,6.248,4.141, ,10.389
2015,MD,Potomac Electric Power Co,AC,43.63,19.245, ,62.875
2015,IA,Prairie Energy Coop,AC,0.012, ,0.021,0.033
2015,CA,Plumas-Sierra Rural Elec Coop,AC,0.48,0.013,0.436,0.929
2015,NV,Plumas-Sierra Rural Elec Coop,AC,0.087, , ,0.087
2015,WI,Village of Prairie Du Sac - (WI),AC, ,0.004,0,0.004
2015,MI,Presque Isle Elec & Gas Coop,AC,0.028, , ,0.028
2015,WI,Polk-Burnett Electric Coop,AC,0.234, , ,0.234
2015,WI,Price Electric Coop Inc,AC,0.063, , ,0.063
2015,VA,Prince George Electric Coop,AC,0.045, , ,0.045
2015,WA,PUD No 3 of Mason County,AC,0.265,0.009, ,0.274
2015,UT,Provo City Corp,AC,0.555, , ,0.555
2015,CO,Public Service Co of Colorado,AC,136.215,111.297,0.624,248.136
2015,IN,"Duke Energy Indiana, LLC",AC,1.747,2.139, ,3.886
2015,NH,Public Service Co of NH,AC,11.861,5.226,0.353,17.44
2015,NM,Public Service Co of NM,AC,26.839,33.633,0,60.472
2015,OK,Public Service Co of Oklahoma,AC,0.396,0.193,0,0.589
2015,NJ,Public Service Elec & Gas Co,AC,85.609,381.714,13.252,480.575
2015,WA,Puget Sound Energy Inc,AC,22.461,3.472,0.01,25.943
2015,PA,Borough of Quakertown - (PA),AC,0.01,0.25,0,0.26
2015,FL,City of Quincy - (FL),AC,0.005, , ,0.005
2015,VA,City of Radford - (VA),AC,0.012,0.022, ,0.034
2015,GA,Rayle Electric Membership Corp,AC,0.073, , ,0.073
2015,MA,Town of Reading - (MA),AC,0.269, ,0.969,1.238
2015,MN,Redwood Electric Coop,AC,0.069, , ,0.069
2015,FL,Reedy Creek Improvement Dist,AC, ,0.22, ,0.22
2015,CA,City of Redding - (CA),AC,2.095,2.793, ,4.888
2015,MN,Redwood Falls Public Util Comm,AC, ,0.09, ,0.09
2015,WI,Reedsburg Utility Comm,AC, ,0.004,0,0.004
2015,AR,"Rich Mountain Elec Coop, Inc",AC,0.016, , ,0.016
2015,MN,Renville-Sibley Coop Pwr Assn,AC,0.155, , ,0.155
2015,WI,Rice Lake Utilities,AC, ,0.004, ,0.004
2015,WI,City of Richland Center - (WI),AC, ,0.021,0,0.021
2015,WA,City of Richland - (WA),AC,0.229, , ,0.229
2015,TX,"Rio Grande Electric Coop, Inc",AC,0.02, , ,0.02
2015,TX,"Rita Blanca Electric Coop, Inc",AC,0.02, , ,0.02
2015,WI,City of River Falls,AC,0.078,0.018,0,0.096
2015,CA,City of Riverside - (CA),AC,11.28,8.823, ,20.103
2015,TX,"Navasota Valley Elec Coop, Inc",AC,0.023, , ,0.023
2015,NE,Roosevelt Public Power Dist,AC,0.08, , ,0.08
2015,MN,Rochester Public Utilities,AC,0.3,0.09, ,0.39
2015,NY,Rochester Gas & Electric Corp,AC,3.792,10.472,0,14.264
2015,SC,City of Rock Hill - (SC),AC,0.019,0.069, ,0.088
2015,NJ,Rockland Electric Co,AC,1.955,9.965,0.072,11.992
2015,MO,City of Rolla - (MO),AC,0.025, , ,0.025
2015,KS,Rolling Hills Electric Coop,AC, , , ,0
2015,CA,City of Roseville - (CA),AC,6.8,1.76, ,8.56
2015,MN,Runestone Electric Assn,AC,0.093, , ,0.093
2015,IL,Rural Electric Conven Coop,AC,0.02,0.02, ,0.04
2015,KS,City of Russell - (KS),AC, , , ,0
2015,TX,"Rusk County Electric Coop, Inc",AC,0.112, , ,0.112
2015,LA,City of Ruston - (LA),AC,0.005, , ,0.005
2015,NC,Rutherford Elec Member Corp,AC,0.432,0.032,0,0.464
2015,CA,Sacramento Municipal Util Dist,AC,45.143,24.028,15.782,84.953
2015,OR,Salem Electric - (OR),AC,0.091,0.071, ,0.162
2015,VA,City of Salem - (VA),AC,0.008,0.1, ,0.108
2015,AZ,Salt River Project,AC,99.166,18.71,2.936,120.812
2015,KY,Salt River Electric Coop Corp,AC,0.085, , ,0.085
2015,CO,"San Luis Valley R E C, Inc",AC,0.233,0.096,0.03,0.359
2015,TX,City of San Antonio - (TX),AC,16.067,11.303, ,27.37
2015,SC,"Santee Electric Coop, Inc",AC,0.039,0.022, ,0.061
2015,CA,San Diego Gas & Electric Co,AC,373.013,64.931,35.135,473.079
2015,CO,"San Isabel Electric Assn, Inc",AC,0.413, , ,0.413
2015,CO,"San Miguel Power Assn, Inc",AC,0.619,0.205, ,0.824
2015,TX,San Patricio Electric Coop Inc,AC,0.01, , ,0.01
2015,CO,Sangre De Cristo Elec Assn Inc,AC,0.857, , ,0.857
2015,CA,City of Santa Clara - (CA),AC,0.317,0.361, ,0.678
2015,GA,Satilla Rural Elec Member Corporation,AC,0.117, , ,0.117
2015,MN,City of Sauk Centre - (MN),AC, , , ,0
2015,WI,Scenic Rivers Energy Coop,AC,0.411, ,0.024,0.435
2015,MO,Three Rivers Electric Coop,AC,0.064,0.108, ,0.172
2015,MO,SEMO Electric Cooperative,AC,0.063, , ,0.063
2015,MO,SE-MA-NO Electric Coop,AC,0.096,0,0,0.096
2015,DE,City of Seaford- (DE),AC,0.025,0.177,0.043,0.245
2015,KS,"Heartland Rural Elec Coop, Inc",AC,0.053, , ,0.053
2015,GA,Sawnee Electric Membership Corporation,AC,0.346,0.35,0.26,0.956
2015,WA,City of Seattle - (WA),AC,8.98,2.05, ,11.03
2015,KS,Sedgwick County El Coop Assn Inc,AC,0.622, , ,0.622
2015,NE,City of Seward - (NE),AC, ,0.024, ,0.024
2015,AK,City of Seward - (AK),AC, , , ,0
2015,MN,Shakopee Public Utilities Comm,AC,0.073,0.053, ,0.126
2015,TX,Sharyland Utilities LP,AC,0.368,0.041, ,0.409
2015,IN,RushShelby Energy,AC,0.011, , ,0.011
2015,IL,"Shelby Electric Coop, Inc",AC,0.132, , ,0.132
